txn_id,account_id,txn_date,txn_timestamp,txn_type,amount,currency,counterparty_account,counterparty_bank_bic,channel,status,reversal_flag,original_txn_id,created_at
TXN0000001387,ACCT00000033,2022-03-11,2022-03-11 14:51:37,CREDIT,120.25,USD,,,ONLINE,SETTLED,N,,2022-03-11 12:23:40
TXN0000001388,ACCT00000033,2022-05-21,2022-05-21 13:59:48,CREDIT,767.51,USD,,,ACH,SETTLED,N,,2022-05-21 07:48:45
TXN0000001389,ACCT00000033,2023-07-27,2023-07-27 11:05:51,FEE,289.05,USD,,,MOBILE,SETTLED,N,,2023-07-27 06:56:27
TXN0000001390,ACCT00000033,2022-01-29,2022-01-29 08:42:51,DEBIT,113.0,GBP,IVLP68321021923785,CHASUS33,ONLINE,SETTLED,N,,2022-01-29 07:09:59
TXN0000001391,ACCT00000033,2022-05-06,2022-05-06 20:38:56,FEE,333.41,EUR,RIPC29618033242605,CHASUS33,MOBILE,SETTLED,N,,2022-05-06 13:50:22
TXN0000001392,ACCT00000033,2023-05-25,2023-05-25 12:22:18,DEBIT,10406.68,USD,,,WIRE,SETTLED,N,,2023-05-25 20:44:11
TXN0000001393,ACCT00000033,2023-12-16,2023-12-16 06:42:10,DEBIT,255.69,USD,,,ONLINE,SETTLED,N,,2023-12-16 22:44:16
TXN0000001394,ACCT00000033,2021-10-30,2021-10-30 07:38:41,DEBIT,227.84,USD,,,ONLINE,REVERSED,Y,TXN0000001342,2021-10-30 12:39:43
TXN0000001395,ACCT00000033,2023-01-26,2023-01-26 13:36:40,TRANSFER,161.97,CHF,BQZA18498042537337,BNPAFRPP,ONLINE,SETTLED,N,,2023-01-26 06:24:54
TXN0000001396,ACCT00000033,2023-09-20,2023-09-20 12:48:18,DEBIT,31.9,USD,,,ATM,SETTLED,N,,2023-09-20 07:54:11
TXN0000001397,ACCT00000033,2022-09-15,2022-09-15 17:35:22,DEBIT,168.67,GBP,PPGD26881228217819,TOKYOJPJT,ACH,SETTLED,N,,2022-09-15 16:47:11
TXN0000001398,ACCT00000033,2021-03-05,2021-03-05 17:43:19,CREDIT,250.09,USD,,,MOBILE,SETTLED,N,,2021-03-05 15:35:54
TXN0000001399,ACCT00000033,2022-10-05,2022-10-05 20:00:12,FEE,26.95,EUR,FHUY65346060560356,BNPAFRPP,POS,SETTLED,N,,2022-10-05 10:10:06
TXN0000001400,ACCT00000033,2023-07-23,2023-07-23 22:15:36,DEBIT,203.16,USD,,,ONLINE,SETTLED,N,,2023-07-23 06:13:11
TXN0000001401,ACCT00000033,2021-01-21,2021-01-21 08:03:09,DEBIT,312.68,MXN,OTHX27986239847169,BARCGB22,WIRE,SETTLED,N,,2021-01-21 20:11:38
TXN0000001402,ACCT00000033,2022-12-09,2022-12-09 07:31:48,DEBIT,25.93,USD,,,BRANCH,SETTLED,N,,2022-12-09 19:49:59
TXN0000001403,ACCT00000033,2022-03-18,2022-03-18 11:07:57,WIRE,55.67,USD,ANCR12054647548954,BNPAFRPP,ONLINE,SETTLED,N,,2022-03-18 21:18:26
TXN0000001404,ACCT00000033,2021-12-03,2021-12-03 11:40:39,DEBIT,46.64,USD,,,MOBILE,SETTLED,N,,2021-12-03 18:59:22
TXN0000001405,ACCT00000033,2023-04-03,2023-04-03 07:37:57,CREDIT,190.28,USD,,,ACH,SETTLED,N,,2023-04-03 15:55:19
TXN0000001406,ACCT00000033,2021-06-11,2021-06-11 20:48:35,DEBIT,95.55,JPY,PQPM98999275175889,UBSWCHZH,ACH,SETTLED,N,,2021-06-11 11:22:26
TXN0000001407,ACCT00000033,2022-08-30,2022-08-30 19:37:22,TRANSFER,511.5,CHF,UCIU44498355393543,MXBBMXMM,POS,SETTLED,N,,2022-08-30 16:43:31
TXN0000001408,ACCT00000033,2023-10-01,2023-10-01 18:29:38,CREDIT,28.25,MXN,KQVN44963924358853,MXBBMXMM,ACH,SETTLED,N,,2023-10-01 19:59:17
TXN0000001409,ACCT00000033,2022-11-30,2022-11-30 16:26:32,CREDIT,60.15,USD,,,ATM,SETTLED,N,,2022-11-30 06:19:55
TXN0000001410,ACCT00000033,2021-12-14,2021-12-14 07:50:49,DEBIT,66.26,USD,,,MOBILE,SETTLED,N,,2021-12-14 18:26:53
TXN0000001411,ACCT00000033,2021-01-22,2021-01-22 22:23:02,WIRE,13.04,MXN,ZOSQ21433952753674,TOKYOJPJT,ACH,SETTLED,N,,2021-01-22 15:06:26
TXN0000001412,ACCT00000033,2021-10-27,2021-10-27 16:11:07,TRANSFER,214.52,CHF,SORK24914168601347,MXBBMXMM,ONLINE,SETTLED,N,,2021-10-27 13:35:00
TXN0000001413,ACCT00000033,2022-01-01,2022-01-01 21:24:15,WIRE,5.18,GBP,ORSI89634067917665,HSBCHKHH,MOBILE,SETTLED,N,,2022-01-01 09:56:55
TXN0000001414,ACCT00000034,2023-12-23,2023-12-23 10:43:38,FEE,1729.08,USD,,,MOBILE,SETTLED,N,,2023-12-23 14:23:48
TXN0000001415,ACCT00000034,2023-11-24,2023-11-24 22:55:42,TRANSFER,21.48,JPY,DEFD50014188421630,MXBBMXMM,MOBILE,SETTLED,N,,2023-11-24 08:27:37
TXN0000001416,ACCT00000034,2023-12-08,2023-12-08 21:41:43,DEBIT,219.19,USD,,,MOBILE,PENDING,N,,2023-12-08 08:08:00
TXN0000001417,ACCT00000034,2023-10-30,2023-10-30 08:18:57,FEE,495.3,USD,,,BRANCH,SETTLED,N,,2023-10-30 19:15:13
TXN0000001418,ACCT00000034,2023-12-18,2023-12-18 16:42:00,FEE,219.29,USD,,,MOBILE,SETTLED,N,,2023-12-18 16:38:48
TXN0000001419,ACCT00000034,2023-12-13,2023-12-13 06:54:45,CREDIT,7849.55,CAD,VSBA15944633399948,CITIGB2L,MOBILE,SETTLED,N,,2023-12-13 21:23:49
TXN0000001420,ACCT00000034,2023-12-30,2023-12-30 15:10:01,DEBIT,37.16,USD,,,POS,SETTLED,N,,2023-12-30 22:57:18
TXN0000001421,ACCT00000034,2023-11-05,2023-11-05 20:11:20,DEBIT,50.67,EUR,LHEA89532638902199,RBOSGB2L,MOBILE,SETTLED,N,,2023-11-05 07:45:23
TXN0000001422,ACCT00000034,2023-12-03,2023-12-03 20:53:50,DEBIT,80.86,USD,,,BRANCH,SETTLED,N,,2023-12-03 18:42:57
TXN0000001423,ACCT00000034,2023-10-28,2023-10-28 17:52:06,DEBIT,918.6,CAD,IZPD13633792234103,BARCGB22,ONLINE,SETTLED,N,,2023-10-28 14:50:55
TXN0000001424,ACCT00000034,2023-11-20,2023-11-20 11:31:29,FEE,17.29,USD,,,ACH,SETTLED,N,,2023-11-20 07:44:26
TXN0000001425,ACCT00000034,2023-11-10,2023-11-10 14:38:01,DEBIT,311.55,USD,,,ATM,SETTLED,N,,2023-11-10 06:54:33
TXN0000001426,ACCT00000034,2023-11-16,2023-11-16 14:23:37,DEBIT,3.3,EUR,VJNS96733116772696,BARCGB22,ACH,SETTLED,N,,2023-11-16 18:37:07
TXN0000001427,ACCT00000034,2023-12-06,2023-12-06 17:59:40,TRANSFER,552.64,CHF,ARYI37685507896793,CHASUS33,POS,SETTLED,N,,2023-12-06 19:12:13
TXN0000001428,ACCT00000034,2023-12-25,2023-12-25 08:15:46,FEE,3270.83,USD,,,ATM,SETTLED,N,,2023-12-25 21:56:45
TXN0000001429,ACCT00000034,2023-12-31,2023-12-31 08:07:46,CREDIT,176.39,EUR,LEWC96263355643436,BARCGB22,ONLINE,SETTLED,N,,2023-12-31 13:50:30
TXN0000001430,ACCT00000034,2023-12-05,2023-12-05 20:00:42,DEBIT,52.22,CAD,TPAV93170695560767,CHASUS33,ATM,SETTLED,N,,2023-12-05 09:09:31
TXN0000001431,ACCT00000034,2023-12-28,2023-12-28 07:53:32,ACH,111.53,EUR,NCNI53454722398983,CITIGB2L,ACH,FAILED,N,,2023-12-28 08:12:43
TXN0000001432,ACCT00000034,2023-11-16,2023-11-16 16:07:38,ACH,67.05,USD,BMLB31219804184724,USftJyPXXX,ATM,SETTLED,N,,2023-11-16 22:49:56
TXN0000001433,ACCT00000034,2023-11-06,2023-11-06 15:09:42,DEBIT,226.52,USD,,,MOBILE,SETTLED,N,,2023-11-06 06:00:45
TXN0000001434,ACCT00000034,2023-11-17,2023-11-17 13:54:40,DEBIT,146.56,EUR,ENIF36428131909248,BNPAFRPP,ONLINE,FAILED,N,,2023-11-17 13:31:31
TXN0000001435,ACCT00000034,2023-11-29,2023-11-29 08:31:14,DEBIT,476.43,USD,,,ONLINE,PENDING,N,,2023-11-29 13:58:22
TXN0000001436,ACCT00000034,2023-12-30,2023-12-30 16:54:09,DEBIT,112.01,USD,,,BRANCH,SETTLED,N,,2023-12-30 21:39:26
TXN0000001437,ACCT00000034,2023-12-11,2023-12-11 07:26:10,DEBIT,59.17,USD,,,ONLINE,SETTLED,N,,2023-12-11 22:08:06
TXN0000001438,ACCT00000034,2023-11-10,2023-11-10 16:42:52,CREDIT,90.82,USD,,,ONLINE,SETTLED,N,,2023-11-10 18:09:53
TXN0000001439,ACCT00000034,2023-11-10,2023-11-10 09:15:17,ACH,13.83,USD,PNFH03911142817852,UShsfWkXXX,MOBILE,SETTLED,N,,2023-11-10 18:34:58
TXN0000001440,ACCT00000034,2023-12-05,2023-12-05 15:32:37,FEE,17.02,USD,,,BRANCH,SETTLED,N,,2023-12-05 14:22:17
TXN0000001441,ACCT00000034,2023-11-29,2023-11-29 07:18:31,FEE,40.02,JPY,ERFH05248088062207,UBSWCHZH,MOBILE,SETTLED,N,,2023-11-29 15:08:43
TXN0000001442,ACCT00000034,2023-11-07,2023-11-07 18:20:06,DEBIT,87.72,USD,,,MOBILE,SETTLED,N,,2023-11-07 15:16:19
TXN0000001443,ACCT00000034,2023-12-17,2023-12-17 11:20:08,DEBIT,87.69,MXN,EEHT59473721329016,UBSWCHZH,ACH,SETTLED,N,,2023-12-17 22:48:32
TXN0000001444,ACCT00000034,2023-12-14,2023-12-14 08:30:59,DEBIT,181.49,USD,,,BRANCH,SETTLED,N,,2023-12-14 15:09:04
TXN0000001445,ACCT00000034,2023-11-24,2023-11-24 16:16:33,CREDIT,1632.77,GBP,EAJO87688687859964,CHASUS33,ONLINE,SETTLED,N,,2023-11-24 12:31:31
TXN0000001446,ACCT00000034,2023-12-25,2023-12-25 06:45:13,ACH,44.38,USD,QNFQ72031954196664,USfoCwbXXX,ATM,SETTLED,N,,2023-12-25 12:17:48
TXN0000001447,ACCT00000034,2023-11-06,2023-11-06 10:02:28,DEBIT,137.13,USD,,,MOBILE,SETTLED,N,,2023-11-06 08:38:30
TXN0000001448,ACCT00000034,2023-12-08,2023-12-08 21:29:13,TRANSFER,119.58,USD,LAKP30362792463203,USftJyPXXX,ONLINE,SETTLED,N,,2023-12-08 17:10:06
TXN0000001449,ACCT00000034,2023-10-25,2023-10-25 11:26:14,DEBIT,16.08,EUR,OIPM77537260321450,RBOSGB2L,ONLINE,SETTLED,N,,2023-10-25 08:33:38
TXN0000001450,ACCT00000034,2023-11-29,2023-11-29 22:45:42,ACH,185.6,CHF,LOMU61945887071553,MXBBMXMM,ONLINE,PENDING,N,,2023-11-29 22:07:58
TXN0000001451,ACCT00000034,2023-11-06,2023-11-06 13:18:08,FEE,58.44,GBP,JQFA12840083850765,HSBCHKHH,WIRE,PENDING,N,,2023-11-06 06:26:16
TXN0000001452,ACCT00000034,2023-11-18,2023-11-18 20:45:06,WIRE,16.71,USD,ZTOL95450891776808,USrCGjBXXX,WIRE,SETTLED,N,,2023-11-18 20:08:40
TXN0000001453,ACCT00000034,2023-10-26,2023-10-26 12:52:40,CREDIT,263.52,USD,,,WIRE,SETTLED,N,,2023-10-26 07:55:01
TXN0000001454,ACCT00000034,2023-11-04,2023-11-04 13:00:42,ACH,47.73,CAD,XXSQ12657422319646,UBSWCHZH,ATM,SETTLED,N,,2023-11-04 21:48:10
TXN0000001455,ACCT00000034,2023-12-03,2023-12-03 09:57:08,TRANSFER,30.83,USD,HBBJ02369362689430,USZYEmxXXX,ONLINE,SETTLED,N,,2023-12-03 11:23:31
TXN0000001456,ACCT00000034,2023-12-19,2023-12-19 21:48:10,CREDIT,212.05,GBP,CFBI71372711759574,DEUTDEDB,MOBILE,SETTLED,N,,2023-12-19 15:41:39
TXN0000001457,ACCT00000034,2023-12-10,2023-12-10 17:09:52,CREDIT,104.0,USD,,,ATM,SETTLED,N,,2023-12-10 12:05:05
TXN0000001458,ACCT00000035,2022-12-24,2022-12-24 07:03:23,DEBIT,28.01,USD,,,MOBILE,SETTLED,N,,2022-12-24 15:01:48
TXN0000001459,ACCT00000035,2021-10-14,2021-10-14 18:55:26,TRANSFER,104.74,USD,SRRX55829849330674,USkUCcAXXX,WIRE,SETTLED,N,,2021-10-14 17:30:55
TXN0000001460,ACCT00000035,2022-09-24,2022-09-24 14:51:58,FEE,7.94,USD,,,MOBILE,SETTLED,N,,2022-09-24 22:04:55
TXN0000001461,ACCT00000035,2023-02-27,2023-02-27 12:54:30,CREDIT,191.98,USD,,,ONLINE,SETTLED,N,,2023-02-27 16:52:07
TXN0000001462,ACCT00000035,2021-07-03,2021-07-03 07:09:24,FEE,327.07,USD,,,ONLINE,SETTLED,N,,2021-07-03 13:28:01
TXN0000001463,ACCT00000035,2023-01-06,2023-01-06 17:10:55,DEBIT,1372.59,USD,,,ONLINE,SETTLED,N,,2023-01-06 11:20:18
TXN0000001464,ACCT00000035,2023-03-09,2023-03-09 19:38:05,ACH,356.85,USD,KQJP60944128333721,UShsfWkXXX,MOBILE,SETTLED,N,,2023-03-09 17:22:57
TXN0000001465,ACCT00000035,2021-04-12,2021-04-12 11:53:59,DEBIT,77.87,USD,,,ONLINE,SETTLED,N,,2021-04-12 20:10:16
TXN0000001466,ACCT00000035,2023-06-06,2023-06-06 21:24:04,TRANSFER,21.62,USD,WRQL66695413297150,USbugTPXXX,ATM,SETTLED,N,,2023-06-06 15:41:28
TXN0000001467,ACCT00000035,2021-01-17,2021-01-17 15:46:48,DEBIT,1008.86,USD,,,ONLINE,SETTLED,N,,2021-01-17 07:23:38
TXN0000001468,ACCT00000035,2023-05-17,2023-05-17 14:14:30,CREDIT,62.18,USD,,,ONLINE,SETTLED,N,,2023-05-17 18:02:44
TXN0000001469,ACCT00000035,2022-01-15,2022-01-15 09:27:02,ACH,157.27,USD,NMNE67055143776936,USAdzGxXXX,ONLINE,SETTLED,N,,2022-01-15 17:24:54
TXN0000001470,ACCT00000035,2022-11-26,2022-11-26 16:17:51,FEE,205.45,USD,,,ONLINE,FAILED,N,,2022-11-26 14:00:05
TXN0000001471,ACCT00000035,2022-12-05,2022-12-05 22:26:53,WIRE,764.55,USD,NHJH92529596111102,USXFmoiXXX,BRANCH,SETTLED,N,,2022-12-05 06:33:51
TXN0000001472,ACCT00000035,2023-11-07,2023-11-07 13:27:16,DEBIT,196.21,USD,,,MOBILE,SETTLED,N,,2023-11-07 14:40:35
TXN0000001473,ACCT00000035,2023-06-30,2023-06-30 14:08:22,ACH,109.72,USD,RNPC20072024559102,USAkmZMXXX,ACH,SETTLED,N,,2023-06-30 15:59:10
TXN0000001474,ACCT00000035,2021-04-21,2021-04-21 18:32:16,ACH,30.81,JPY,JKDB91090326714949,HSBCHKHH,BRANCH,SETTLED,N,,2021-04-21 21:56:43
TXN0000001475,ACCT00000035,2023-12-10,2023-12-10 11:48:20,CREDIT,61.98,USD,,,ONLINE,SETTLED,N,,2023-12-10 07:48:32
TXN0000001476,ACCT00000035,2021-07-31,2021-07-31 14:23:06,TRANSFER,178.95,USD,QCTJ21794281793406,USQziMTXXX,ONLINE,SETTLED,N,,2021-07-31 13:43:57
TXN0000001477,ACCT00000035,2021-11-14,2021-11-14 10:29:21,DEBIT,130.54,USD,,,ONLINE,SETTLED,N,,2021-11-14 12:28:57
TXN0000001478,ACCT00000035,2021-07-28,2021-07-28 18:12:20,CREDIT,1235.57,USD,,,ONLINE,SETTLED,N,,2021-07-28 21:22:28
TXN0000001479,ACCT00000035,2021-04-16,2021-04-16 06:04:18,DEBIT,365.31,USD,,,MOBILE,SETTLED,N,,2021-04-16 19:17:50
TXN0000001480,ACCT00000035,2021-08-02,2021-08-02 07:13:27,TRANSFER,3653.09,GBP,KVFW77584466345337,BNPAFRPP,ATM,SETTLED,N,,2021-08-02 16:33:00
TXN0000001481,ACCT00000035,2023-02-25,2023-02-25 14:02:04,ACH,5.47,GBP,EWEB10912172214559,CHASUS33,ONLINE,SETTLED,N,,2023-02-25 20:04:53
TXN0000001482,ACCT00000035,2022-01-16,2022-01-16 22:16:26,ACH,1400.43,USD,HWPN61894370526351,USjesYgXXX,ATM,SETTLED,N,,2022-01-16 07:35:29
TXN0000001483,ACCT00000035,2023-08-26,2023-08-26 10:28:22,DEBIT,19.84,MXN,BBZI62776572565920,UBSWCHZH,BRANCH,SETTLED,N,,2023-08-26 11:31:19
TXN0000001484,ACCT00000035,2023-04-20,2023-04-20 15:03:00,CREDIT,8255.55,USD,,,BRANCH,SETTLED,N,,2023-04-20 20:03:04
TXN0000001485,ACCT00000035,2023-11-10,2023-11-10 08:34:00,CREDIT,53.09,USD,,,MOBILE,SETTLED,N,,2023-11-10 09:00:33
TXN0000001486,ACCT00000035,2022-11-17,2022-11-17 18:35:53,TRANSFER,52.0,USD,ZFIN17520238974326,USftJyPXXX,ONLINE,SETTLED,N,,2022-11-17 07:20:06
TXN0000001487,ACCT00000035,2021-03-07,2021-03-07 06:50:24,CREDIT,334.02,USD,,,ATM,SETTLED,N,,2021-03-07 19:39:33
TXN0000001488,ACCT00000035,2023-08-27,2023-08-27 08:50:51,CREDIT,395.22,USD,,,WIRE,SETTLED,N,,2023-08-27 19:14:53
TXN0000001489,ACCT00000035,2021-12-26,2021-12-26 16:32:40,CREDIT,65.62,EUR,BYAU55955017833258,BNPAFRPP,MOBILE,SETTLED,N,,2021-12-26 09:27:28
TXN0000001490,ACCT00000035,2021-10-18,2021-10-18 16:16:54,CREDIT,1084.27,USD,,,MOBILE,SETTLED,N,,2021-10-18 18:20:20
TXN0000001491,ACCT00000035,2021-03-07,2021-03-07 16:53:51,ACH,5293.64,USD,IQMQ99936079848704,USGXIVHXXX,MOBILE,SETTLED,N,,2021-03-07 22:03:21
TXN0000001492,ACCT00000035,2023-08-06,2023-08-06 15:09:16,FEE,540.38,USD,,,POS,SETTLED,N,,2023-08-06 10:26:13
TXN0000001493,ACCT00000035,2022-05-09,2022-05-09 22:28:31,DEBIT,18.88,USD,,,ONLINE,SETTLED,N,,2022-05-09 12:09:00
TXN0000001494,ACCT00000035,2021-11-05,2021-11-05 06:15:06,DEBIT,39.29,USD,,,WIRE,SETTLED,N,,2021-11-05 22:26:28
TXN0000001495,ACCT00000035,2023-05-14,2023-05-14 21:35:00,TRANSFER,2.03,JPY,KANS17679935937440,HSBCHKHH,ATM,PENDING,N,,2023-05-14 12:39:03
TXN0000001496,ACCT00000035,2021-03-23,2021-03-23 19:25:55,FEE,124.02,USD,,,ATM,SETTLED,N,,2021-03-23 19:11:36
TXN0000001497,ACCT00000035,2023-02-06,2023-02-06 07:16:50,WIRE,42.9,USD,HVSI64083037360601,CITIGB2L,ACH,SETTLED,N,,2023-02-06 21:07:26
TXN0000001498,ACCT00000035,2022-08-25,2022-08-25 17:29:29,DEBIT,1550.45,GBP,ZZIR86084907938841,HSBCHKHH,ACH,SETTLED,N,,2022-08-25 09:15:44
TXN0000001499,ACCT00000035,2023-07-04,2023-07-04 12:40:53,DEBIT,58.28,USD,,,ONLINE,SETTLED,N,,2023-07-04 22:58:54
TXN0000001500,ACCT00000035,2023-08-01,2023-08-01 14:48:46,DEBIT,4380.79,CHF,HMRX52830615370124,BNPAFRPP,ATM,SETTLED,N,,2023-08-01 15:08:31
TXN0000001501,ACCT00000035,2022-09-09,2022-09-09 06:46:01,FEE,84.93,CHF,FVJV46263251448811,HSBCHKHH,ONLINE,PENDING,N,,2022-09-09 09:54:19
TXN0000001502,ACCT00000035,2022-04-16,2022-04-16 17:57:58,DEBIT,7.38,USD,,,ONLINE,SETTLED,N,,2022-04-16 11:13:08
TXN0000001503,ACCT00000035,2022-05-17,2022-05-17 11:08:49,DEBIT,309.5,USD,,,WIRE,SETTLED,N,,2022-05-17 22:38:46
TXN0000001504,ACCT00000035,2023-04-23,2023-04-23 06:50:14,ACH,278.94,USD,EDAH14217518878179,USCoIptXXX,POS,SETTLED,N,,2023-04-23 06:07:12
TXN0000001505,ACCT00000035,2022-04-14,2022-04-14 20:30:00,TRANSFER,8.79,CAD,IZCL15263840911225,TOKYOJPJT,ONLINE,SETTLED,N,,2022-04-14 15:56:05
TXN0000001506,ACCT00000035,2021-08-16,2021-08-16 12:04:22,DEBIT,576.4,USD,,,MOBILE,SETTLED,N,,2021-08-16 14:10:35
TXN0000001507,ACCT00000035,2021-05-23,2021-05-23 07:36:49,DEBIT,378.43,USD,,,ONLINE,SETTLED,N,,2021-05-23 18:12:57
TXN0000001508,ACCT00000035,2023-06-30,2023-06-30 10:07:55,DEBIT,81.41,CAD,FQWR37505661863239,DEUTDEDB,MOBILE,PENDING,N,,2023-06-30 08:02:41
TXN0000001509,ACCT00000035,2021-07-01,2021-07-01 07:08:29,CREDIT,1925.67,USD,,,ATM,SETTLED,N,,2021-07-01 13:08:48
TXN0000001510,ACCT00000035,2021-01-21,2021-01-21 12:35:00,DEBIT,102.22,CAD,UPYS13787655300730,MXBBMXMM,POS,SETTLED,N,,2021-01-21 22:11:24
TXN0000001511,ACCT00000035,2022-02-01,2022-02-01 09:05:19,DEBIT,582.94,USD,,,MOBILE,SETTLED,N,,2022-02-01 08:47:03
TXN0000001512,ACCT00000035,2023-07-21,2023-07-21 08:17:06,DEBIT,954.68,USD,,,MOBILE,SETTLED,N,,2023-07-21 11:27:46
TXN0000001513,ACCT00000035,2022-08-13,2022-08-13 18:56:07,FEE,4.52,USD,,,MOBILE,SETTLED,N,,2022-08-13 12:32:46
TXN0000001514,ACCT00000035,2022-02-10,2022-02-10 16:58:19,TRANSFER,107.78,JPY,SLAV55605712198819,BARCGB22,ONLINE,SETTLED,N,,2022-02-10 17:34:18
TXN0000001515,ACCT00000036,2022-07-15,2022-07-15 22:37:30,FEE,427.11,USD,,,ONLINE,SETTLED,N,,2022-07-15 15:21:52
TXN0000001516,ACCT00000036,2023-08-26,2023-08-26 17:44:18,FEE,170.16,GBP,EPPR85190534864010,CITIGB2L,ONLINE,SETTLED,N,,2023-08-26 14:09:07
TXN0000001517,ACCT00000036,2021-03-14,2021-03-14 21:28:33,CREDIT,42.15,USD,,,MOBILE,SETTLED,N,,2021-03-14 14:23:13
TXN0000001518,ACCT00000036,2021-04-04,2021-04-04 19:38:11,DEBIT,470.71,MXN,JVEW46245618517446,UBSWCHZH,ONLINE,SETTLED,N,,2021-04-04 13:36:21
TXN0000001519,ACCT00000036,2022-06-08,2022-06-08 17:12:38,CREDIT,817.22,JPY,AAJK21289915114551,DEUTDEDB,MOBILE,SETTLED,N,,2022-06-08 11:55:40
TXN0000001520,ACCT00000036,2023-02-25,2023-02-25 11:19:23,WIRE,258.17,USD,FSGS13044881898484,UBSWCHZH,ATM,SETTLED,N,,2023-02-25 21:51:02
TXN0000001521,ACCT00000036,2021-10-08,2021-10-08 21:15:42,CREDIT,297.03,USD,,,ONLINE,SETTLED,N,,2021-10-08 17:35:12
TXN0000001522,ACCT00000036,2023-05-22,2023-05-22 16:27:37,DEBIT,1515.6,USD,,,MOBILE,SETTLED,N,,2023-05-22 15:14:35
TXN0000001523,ACCT00000036,2023-11-10,2023-11-10 12:22:57,TRANSFER,132.01,EUR,DMYB46154021190170,BARCGB22,POS,SETTLED,N,,2023-11-10 22:43:37
TXN0000001524,ACCT00000036,2021-07-20,2021-07-20 11:21:27,DEBIT,407.94,USD,,,ONLINE,FAILED,N,,2021-07-20 21:13:39
TXN0000001525,ACCT00000036,2023-06-18,2023-06-18 10:00:41,DEBIT,259.55,USD,,,BRANCH,SETTLED,N,,2023-06-18 10:59:35
TXN0000001526,ACCT00000036,2023-06-10,2023-06-10 16:06:20,TRANSFER,177.21,CAD,PZLM81429831522910,UBSWCHZH,ONLINE,SETTLED,N,,2023-06-10 18:42:28
TXN0000001527,ACCT00000036,2021-11-06,2021-11-06 10:46:34,WIRE,21.39,USD,PGXW22836084937830,USbugTPXXX,MOBILE,SETTLED,N,,2021-11-06 18:33:21
TXN0000001528,ACCT00000036,2022-08-16,2022-08-16 08:05:20,CREDIT,47.06,USD,,,MOBILE,SETTLED,N,,2022-08-16 16:19:01
TXN0000001529,ACCT00000036,2022-01-13,2022-01-13 06:45:15,ACH,20.07,USD,NGTV63845269694439,USpyfxoXXX,WIRE,SETTLED,N,,2022-01-13 19:15:10
TXN0000001530,ACCT00000036,2022-05-17,2022-05-17 08:27:52,DEBIT,389.38,CAD,DWNI97016934292913,BARCGB22,MOBILE,SETTLED,N,,2022-05-17 18:05:12
TXN0000001531,ACCT00000036,2021-06-05,2021-06-05 15:32:18,ACH,25.58,USD,EWBH30162341903106,USAdzGxXXX,POS,SETTLED,N,,2021-06-05 16:17:19
TXN0000001532,ACCT00000036,2022-03-13,2022-03-13 20:47:31,CREDIT,130.3,USD,,,ATM,SETTLED,N,,2022-03-13 15:07:41
TXN0000001533,ACCT00000036,2022-09-23,2022-09-23 11:56:23,ACH,149.02,USD,DKGO22155668473236,USpyfxoXXX,ONLINE,PENDING,N,,2022-09-23 13:45:27
TXN0000001534,ACCT00000036,2022-03-09,2022-03-09 18:55:03,DEBIT,124.96,USD,,,ATM,SETTLED,N,,2022-03-09 07:11:52
TXN0000001535,ACCT00000036,2022-12-20,2022-12-20 17:01:32,TRANSFER,1334.7,USD,LGVV37746040672007,USrCGjBXXX,MOBILE,SETTLED,N,,2022-12-20 10:27:05
TXN0000001536,ACCT00000036,2021-05-06,2021-05-06 10:24:48,TRANSFER,104.05,USD,QJGN14244260781975,USAkmZMXXX,MOBILE,SETTLED,N,,2021-05-06 21:17:55
TXN0000001537,ACCT00000036,2021-09-06,2021-09-06 12:20:37,ACH,35.43,CAD,JUHO34764273720376,HSBCHKHH,WIRE,SETTLED,N,,2021-09-06 18:03:00
TXN0000001538,ACCT00000036,2021-02-09,2021-02-09 09:24:40,FEE,241.71,USD,,,ONLINE,SETTLED,N,,2021-02-09 22:56:35
TXN0000001539,ACCT00000036,2021-10-06,2021-10-06 22:37:36,DEBIT,220.42,GBP,HRQU21458414846019,CITIGB2L,ONLINE,SETTLED,N,,2021-10-06 09:39:34
TXN0000001540,ACCT00000036,2023-10-05,2023-10-05 09:32:02,CREDIT,129.06,GBP,DHJI38998278020586,BARCGB22,ATM,SETTLED,N,,2023-10-05 19:45:28
TXN0000001541,ACCT00000036,2022-11-15,2022-11-15 10:43:33,CREDIT,106.88,JPY,SKAP32146449369995,BNPAFRPP,BRANCH,SETTLED,N,,2022-11-15 13:10:32
TXN0000001542,ACCT00000036,2021-09-06,2021-09-06 08:13:05,TRANSFER,337.54,USD,DMPT33505573857368,USiMyjkXXX,BRANCH,SETTLED,N,,2021-09-06 20:57:18
TXN0000001543,ACCT00000036,2022-06-17,2022-06-17 19:51:11,DEBIT,31.19,USD,,,MOBILE,SETTLED,N,,2022-06-17 16:39:15
TXN0000001544,ACCT00000036,2023-11-03,2023-11-03 16:07:24,WIRE,22.79,USD,AWCD92360376811872,BARCGB22,ONLINE,FAILED,N,,2023-11-03 09:29:10
TXN0000001545,ACCT00000036,2023-09-17,2023-09-17 08:55:47,ACH,18.51,USD,HXGG51040961497315,USiMyjkXXX,ONLINE,SETTLED,N,,2023-09-17 15:07:14
TXN0000001546,ACCT00000036,2022-12-14,2022-12-14 19:54:40,DEBIT,41.09,USD,,,ATM,SETTLED,N,,2022-12-14 20:20:28
